,date,seller,daily_sales
5385,2025-02-08,Алексей Козлов,150.7
5386,2025-02-08,Елена Новикова,190.53
5387,2025-02-08,Михаил Смирнов,104.62
5388,2025-02-08,Сергей Антонов,110.08
5389,2025-02-08,Максим Иванов,84.66
5390,2025-02-09,Иван Петров,129.02
5391,2025-02-09,Мария Сидорова,154.85
5392,2025-02-09,Алексей Козлов,153.09
5393,2025-02-09,Елена Новикова,154.48
5394,2025-02-09,Михаил Смирнов,107.67
5395,2025-02-09,Сергей Антонов,174.09
5396,2025-02-09,Максим Иванов,157.19
5397,2025-02-10,Иван Петров,121.99
5398,2025-02-10,Мария Сидорова,43.22
5399,2025-02-10,Алексей Козлов,109.34
5400,2025-02-10,Елена Новикова,64.37
5401,2025-02-10,Михаил Смирнов,88.08
5402,2025-02-10,Сергей Антонов,116.03
5403,2025-02-10,Максим Иванов,102.73
5404,2025-02-11,Иван Петров,74.45
5405,2025-02-11,Мария Сидорова,100.19
5406,2025-02-11,Алексей Козлов,54.05
5407,2025-02-11,Елена Новикова,134.51
5408,2025-02-11,Михаил Смирнов,93.84
5409,2025-02-11,Сергей Антонов,133.56
5410,2025-02-11,Максим Иванов,84.2
5411,2025-02-12,Иван Петров,84.29
5412,2025-02-12,Мария Сидорова,77.07
5413,2025-02-12,Алексей Козлов,126.29
5414,2025-02-12,Елена Новикова,78.72
5415,2025-02-12,Михаил Смирнов,119.34
5416,2025-02-12,Сергей Антонов,88.53
5417,2025-02-12,Максим Иванов,40.72
5418,2025-02-13,Иван Петров,82.89
5419,2025-02-13,Мария Сидорова,64.63
5420,2025-02-13,Алексей Козлов,101.02
5421,2025-02-13,Елена Новикова,64.29
5422,2025-02-13,Михаил Смирнов,127.78
5423,2025-02-13,Сергей Антонов,97.27
5424,2025-02-13,Максим Иванов,94.67
5425,2025-02-14,Иван Петров,119.68
5426,2025-02-14,Мария Сидорова,128.92
5427,2025-02-14,Алексей Козлов,99.4
5428,2025-02-14,Елена Новикова,76.86
5429,2025-02-14,Михаил Смирнов,46.78
5430,2025-02-14,Сергей Антонов,79.42
5431,2025-02-14,Максим Иванов,81.48
5432,2025-02-15,Иван Петров,153.21
5433,2025-02-15,Мария Сидорова,139.65
5434,2025-02-15,Алексей Козлов,170.64
5435,2025-02-15,Елена Новикова,131.61
5436,2025-02-15,Михаил Смирнов,148.29
5437,2025-02-15,Сергей Антонов,185.52
5438,2025-02-15,Максим Иванов,160.25
5439,2025-02-16,Иван Петров,148.2
5440,2025-02-16,Мария Сидорова,131.94
5441,2025-02-16,Алексей Козлов,131.0
5442,2025-02-16,Елена Новикова,124.48
5443,2025-02-16,Михаил Смирнов,133.77
5444,2025-02-16,Сергей Антонов,172.67
5445,2025-02-16,Максим Иванов,143.34
5446,2025-02-17,Иван Петров,59.51
5447,2025-02-17,Мария Сидорова,153.05
5448,2025-02-17,Алексей Козлов,109.6
5449,2025-02-17,Елена Новикова,57.79
5450,2025-02-17,Михаил Смирнов,86.74
5451,2025-02-17,Сергей Антонов,103.33
5452,2025-02-17,Максим Иванов,151.14
5453,2025-02-18,Иван Петров,66.76
5454,2025-02-18,Мария Сидорова,129.28
5455,2025-02-18,Алексей Козлов,141.98
5456,2025-02-18,Елена Новикова,81.14
5457,2025-02-18,Михаил Смирнов,91.67
5458,2025-02-18,Сергей Антонов,68.91
5459,2025-02-18,Максим Иванов,93.9
5460,2025-02-19,Иван Петров,98.9
5461,2025-02-19,Мария Сидорова,119.79
5462,2025-02-19,Алексей Козлов,132.71
5463,2025-02-19,Елена Новикова,77.56
5464,2025-02-19,Михаил Смирнов,40.98
5465,2025-02-19,Сергей Антонов,99.36
5466,2025-02-19,Максим Иванов,108.81
5467,2025-02-20,Иван Петров,107.48
5468,2025-02-20,Мария Сидорова,90.2
5469,2025-02-20,Алексей Козлов,103.74
5470,2025-02-20,Елена Новикова,145.46
5471,2025-02-20,Михаил Смирнов,111.45
5472,2025-02-20,Сергей Антонов,88.8
5473,2025-02-20,Максим Иванов,84.99
5474,2025-02-21,Иван Петров,94.9
5475,2025-02-21,Мария Сидорова,149.1
5476,2025-02-21,Алексей Козлов,94.5
5477,2025-02-21,Елена Новикова,99.41
5478,2025-02-21,Михаил Смирнов,85.53
5479,2025-02-21,Сергей Антонов,132.97
5480,2025-02-21,Максим Иванов,158.8
5481,2025-02-22,Иван Петров,163.52
5482,2025-02-22,Мария Сидорова,152.48
5483,2025-02-22,Алексей Козлов,151.1
5484,2025-02-22,Елена Новикова,78.47
5485,2025-02-22,Михаил Смирнов,172.35
5486,2025-02-22,Сергей Антонов,154.02
5487,2025-02-22,Максим Иванов,162.85
5488,2025-02-23,Иван Петров,128.66
5489,2025-02-23,Мария Сидорова,138.47
5490,2025-02-23,Алексей Козлов,137.67
5491,2025-02-23,Елена Новикова,180.65
5492,2025-02-23,Михаил Смирнов,138.64
5493,2025-02-23,Сергей Антонов,212.48
5494,2025-02-23,Максим Иванов,162.93
5495,2025-02-24,Иван Петров,61.73
5496,2025-02-24,Мария Сидорова,96.14
5497,2025-02-24,Алексей Козлов,80.45
5498,2025-02-24,Елена Новикова,34.17
5499,2025-02-24,Михаил Смирнов,147.98
5500,2025-02-24,Сергей Антонов,121.09
5501,2025-02-24,Максим Иванов,116.0
5502,2025-02-25,Иван Петров,104.96
5503,2025-02-25,Мария Сидорова,58.54
5504,2025-02-25,Алексей Козлов,85.49
5505,2025-02-25,Елена Новикова,125.25
5506,2025-02-25,Михаил Смирнов,68.46
5507,2025-02-25,Сергей Антонов,24.05
5508,2025-02-25,Максим Иванов,93.19
5509,2025-02-26,Иван Петров,95.75
5510,2025-02-26,Мария Сидорова,104.07
5511,2025-02-26,Алексей Козлов,121.86
5512,2025-02-26,Елена Новикова,119.13
5513,2025-02-26,Михаил Смирнов,107.76
5514,2025-02-26,Сергей Антонов,135.87
5515,2025-02-26,Максим Иванов,54.43
5516,2025-02-27,Иван Петров,115.14
5517,2025-02-27,Мария Сидорова,118.8
5518,2025-02-27,Алексей Козлов,62.81
5519,2025-02-27,Елена Новикова,54.91
5520,2025-02-27,Михаил Смирнов,77.62
5521,2025-02-27,Сергей Антонов,80.15
5522,2025-02-27,Максим Иванов,122.6
5523,2025-02-28,Иван Петров,81.56
5524,2025-02-28,Мария Сидорова,74.31
5525,2025-02-28,Алексей Козлов,81.65
5526,2025-02-28,Елена Новикова,133.56
5527,2025-02-28,Михаил Смирнов,100.39
5528,2025-02-28,Сергей Антонов,94.62
5529,2025-02-28,Максим Иванов,96.7
5530,2025-03-01,Иван Петров,188.76
5531,2025-03-01,Мария Сидорова,127.52
5532,2025-03-01,Алексей Козлов,189.47
5533,2025-03-01,Елена Новикова,156.31
5534,2025-03-01,Михаил Смирнов,145.19
5535,2025-03-01,Сергей Антонов,225.03
5536,2025-03-01,Максим Иванов,118.33
5537,2025-03-02,Иван Петров,139.39
5538,2025-03-02,Мария Сидорова,113.03
5539,2025-03-02,Алексей Козлов,178.57
5540,2025-03-02,Елена Новикова,200.68
5541,2025-03-02,Михаил Смирнов,200.1
5542,2025-03-02,Сергей Антонов,186.72
5543,2025-03-02,Максим Иванов,144.07
5544,2025-03-03,Иван Петров,89.04
5545,2025-03-03,Мария Сидорова,49.86
5546,2025-03-03,Алексей Козлов,161.08
5547,2025-03-03,Елена Новикова,114.07
5548,2025-03-03,Михаил Смирнов,85.24
5549,2025-03-03,Сергей Антонов,139.84
5550,2025-03-03,Максим Иванов,70.82
5551,2025-03-04,Иван Петров,112.2
5552,2025-03-04,Мария Сидорова,94.82
5553,2025-03-04,Алексей Козлов,119.16
5554,2025-03-04,Елена Новикова,98.09
5555,2025-03-04,Михаил Смирнов,56.47
5556,2025-03-04,Сергей Антонов,102.27
5557,2025-03-04,Максим Иванов,131.47
5558,2025-03-05,Иван Петров,99.12
5559,2025-03-05,Мария Сидорова,123.25
5560,2025-03-05,Алексей Козлов,68.63
5561,2025-03-05,Елена Новикова,99.21
5562,2025-03-05,Михаил Смирнов,81.26
5563,2025-03-05,Сергей Антонов,122.41
5564,2025-03-05,Максим Иванов,100.94
5565,2025-03-06,Иван Петров,120.7
5566,2025-03-06,Мария Сидорова,132.63
5567,2025-03-06,Алексей Козлов,120.75
5568,2025-03-06,Елена Новикова,108.19
5569,2025-03-06,Михаил Смирнов,70.05
5570,2025-03-06,Сергей Антонов,99.92
5571,2025-03-06,Максим Иванов,84.01
5572,2025-03-07,Иван Петров,89.68
5573,2025-03-07,Мария Сидорова,88.76
5574,2025-03-07,Алексей Козлов,70.6
5575,2025-03-07,Елена Новикова,41.28
5576,2025-03-07,Михаил Смирнов,79.96
5577,2025-03-07,Сергей Антонов,105.8
5578,2025-03-07,Максим Иванов,59.55
5579,2025-03-08,Иван Петров,150.47
5580,2025-03-08,Мария Сидорова,207.01
5581,2025-03-08,Алексей Козлов,180.69
5582,2025-03-08,Елена Новикова,199.31
5583,2025-03-08,Михаил Смирнов,161.73
5584,2025-03-08,Сергей Антонов,185.03
5585,2025-03-08,Максим Иванов,128.28
5586,2025-03-09,Иван Петров,130.67
5587,2025-03-09,Мария Сидорова,67.83
5588,2025-03-09,Алексей Козлов,185.58
5589,2025-03-09,Елена Новикова,196.21
5590,2025-03-09,Михаил Смирнов,133.4
5591,2025-03-09,Сергей Антонов,142.38
5592,2025-03-09,Максим Иванов,127.38
5593,2025-03-10,Иван Петров,111.48
5594,2025-03-10,Мария Сидорова,133.75
5595,2025-03-10,Алексей Козлов,47.72
5596,2025-03-10,Елена Новикова,112.28
5597,2025-03-10,Михаил Смирнов,91.7
5598,2025-03-10,Сергей Антонов,103.4
5599,2025-03-10,Максим Иванов,113.77
5600,2025-03-11,Иван Петров,94.35
5601,2025-03-11,Мария Сидорова,96.89
5602,2025-03-11,Алексей Козлов,93.58
5603,2025-03-11,Елена Новикова,129.11
5604,2025-03-11,Михаил Смирнов,112.56
5605,2025-03-11,Сергей Антонов,106.62
5606,2025-03-11,Максим Иванов,61.87
5607,2025-03-12,Иван Петров,88.64
5608,2025-03-12,Мария Сидорова,126.96
5609,2025-03-12,Алексей Козлов,101.13
5610,2025-03-12,Елена Новикова,119.79
5611,2025-03-12,Михаил Смирнов,153.0
5612,2025-03-12,Сергей Антонов,131.16
5613,2025-03-12,Максим Иванов,102.79
5614,2025-03-13,Иван Петров,84.67
5615,2025-03-13,Мария Сидорова,23.39
5616,2025-03-13,Алексей Козлов,94.95
5617,2025-03-13,Елена Новикова,90.22
5618,2025-03-13,Михаил Смирнов,111.71
5619,2025-03-13,Сергей Антонов,95.38
5620,2025-03-13,Максим Иванов,90.39
5621,2025-03-14,Иван Петров,46.62
5622,2025-03-14,Мария Сидорова,71.8
5623,2025-03-14,Алексей Козлов,114.3
5624,2025-03-14,Елена Новикова,151.48
5625,2025-03-14,Михаил Смирнов,97.07
5626,2025-03-14,Сергей Антонов,109.83
5627,2025-03-14,Максим Иванов,128.57
5628,2025-03-15,Иван Петров,125.67
5629,2025-03-15,Мария Сидорова,161.0
5630,2025-03-15,Алексей Козлов,127.79
5631,2025-03-15,Елена Новикова,175.94
5632,2025-03-15,Михаил Смирнов,154.54
5633,2025-03-15,Сергей Антонов,158.95
5634,2025-03-15,Максим Иванов,126.52
5635,2025-03-16,Иван Петров,171.21
5636,2025-03-16,Мария Сидорова,212.54
5637,2025-03-16,Алексей Козлов,119.76
5638,2025-03-16,Елена Новикова,139.81
5639,2025-03-16,Михаил Смирнов,156.95
5640,2025-03-16,Сергей Антонов,173.59
5641,2025-03-16,Максим Иванов,133.21
5642,2025-03-17,Иван Петров,15.01
5643,2025-03-17,Мария Сидорова,140.78
5644,2025-03-17,Алексей Козлов,122.82
5645,2025-03-17,Елена Новикова,47.71
5646,2025-03-17,Михаил Смирнов,81.77
5647,2025-03-17,Сергей Антонов,147.05
5648,2025-03-17,Максим Иванов,143.43
5649,2025-03-18,Иван Петров,128.16
5650,2025-03-18,Мария Сидорова,94.72
5651,2025-03-18,Алексей Козлов,102.49
5652,2025-03-18,Елена Новикова,96.07
5653,2025-03-18,Михаил Смирнов,133.85
5654,2025-03-18,Сергей Антонов,73.72
5655,2025-03-18,Максим Иванов,75.83
5656,2025-03-19,Иван Петров,130.31
5657,2025-03-19,Мария Сидорова,98.67
5658,2025-03-19,Алексей Козлов,141.35
5659,2025-03-19,Елена Новикова,79.85
5660,2025-03-19,Михаил Смирнов,98.36
5661,2025-03-19,Сергей Антонов,72.33
5662,2025-03-19,Максим Иванов,100.22
5663,2025-03-20,Иван Петров,55.64
5664,2025-03-20,Мария Сидорова,85.37
5665,2025-03-20,Алексей Козлов,56.91
5666,2025-03-20,Елена Новикова,120.82
5667,2025-03-20,Михаил Смирнов,121.5
5668,2025-03-20,Сергей Антонов,48.09
5669,2025-03-20,Максим Иванов,140.02
5670,2025-03-21,Иван Петров,174.92
5671,2025-03-21,Мария Сидорова,101.38
5672,2025-03-21,Алексей Козлов,80.77
5673,2025-03-21,Елена Новикова,184.73
5674,2025-03-21,Михаил Смирнов,60.43
5675,2025-03-21,Сергей Антонов,100.6
5676,2025-03-21,Максим Иванов,105.39
5677,2025-03-22,Иван Петров,190.35
